game,bat,name,pos,team
160,8,高志綱,|(PR)|(C),LION
160,9,黃恩賜,SS,LION
160,9,劉芙豪,|(PH)|(RF),LION
162,1,林志祥,2B,LION
162,2,羅國龍,CF,LION
162,3,劉芙豪,RF,LION
162,4,鄧志偉,DH,LION
162,5,陳鏞基,SS,LION
162,6,潘武雄,LF,LION
162,6,朱元勤,|(LF),LION
162,7,高國慶,1B,LION
162,8,高志綱,C,LION
162,9,黃恩賜,3B,LION
164,1,林志祥,2B,LION
164,2,羅國龍,CF,LION
164,2,郭岱琦,|(PH),LION
164,3,潘武雄,LF,LION
164,4,鄧志偉,DH,LION
164,5,陳鏞基,SS,LION
164,6,劉芙豪,RF,LION
164,7,高國慶,1B,LION
164,8,高志綱,C,LION
164,9,劉育辰,3B,LION
164,9,黃恩賜,|(3B),LION
166,1,林志祥,2B,LION
166,2,羅國龍,CF,LION
166,3,潘武雄,DH,LION
166,3,高志綱,|(PH),LION
166,4,鄧志偉,1B,LION
166,4,劉育辰,|(3B),LION
166,5,陳鏞基,SS,LION
166,6,郭岱琦,LF,LION
166,6,朱元勤,|(LF),LION
166,7,劉芙豪,RF,LION
166,8,高國慶,3B(1B),LION
166,9,凃壯勳,C,LION
168,1,林志祥,2B,LION
168,2,羅國龍,CF,LION
168,3,劉芙豪,RF,LION
168,4,鄧志偉,1B,LION
168,4,朱元勤,|(PR),LION
168,5,陳鏞基,DH,LION
168,6,郭岱琦,LF,LION
168,7,高國慶,3B,LION
168,8,高志綱,C,LION
168,9,黃恩賜,SS,LION
170,1,林志祥,2B,LION
170,2,黃恩賜,SS,LION
170,3,郭泓志,DH,LION
170,4,高國慶,1B,LION
170,5,劉芙豪,RF,LION
170,6,郭俊佑,LF,LION
170,7,周廣勝,3B,LION
170,8,高志綱,C,LION
170,9,羅國龍,CF,LION
170,9,張泰山,|(PH),LION
170,9,唐肇廷,|(CF),LION
171,1,林志祥,2B,LION
171,2,羅國龍,CF,LION
171,2,周廣勝,|(PH),LION
171,3,劉芙豪,RF,LION
171,4,鄧志偉,DH,LION
171,5,陳鏞基,SS,LION
171,6,郭岱琦,LF,LION
171,7,高國慶,1B,LION
171,8,高志綱,C,LION
171,9,黃恩賜,3B,LION
173,1,林志祥,2B,LION
173,1,周廣勝,|(2B),LION
173,2,朱元勤,CF,LION
173,3,劉芙豪,RF,LION
173,4,鄧志偉,DH,LION
173,5,陳鏞基,SS,LION
173,5,黃恩賜,|(SS),LION
173,6,郭岱琦,LF,LION
173,6,潘武雄,|(PH),LION
173,6,羅國龍,|(PR),LION
173,7,高國慶,1B,LION
173,8,凃壯勳,C,LION
173,8,陳俊輝,|(PH)|(C),LION
173,9,劉育辰,3B,LION
176,1,劉芙豪,RF,LION
176,2,羅國龍,CF,LION
176,2,郭岱琦,|(PH),LION
176,3,潘武雄,DH,LION
176,4,高國慶,3B(1B),LION
176,5,陳鏞基,SS,LION
176,6,鄧志偉,1B,LION
176,6,黃恩賜,|(PR)|(3B),LION
176,7,周廣勝,2B,LION
176,8,高志綱,C,LION
176,9,朱元勤,LF,LION
178,1,劉芙豪,RF,LION
178,2,羅國龍,CF,LION
178,3,潘武雄,DH,LION
178,3,郭岱琦,|(PH),LION
178,4,高國慶,3B(1B),LION
178,5,陳鏞基,SS,LION
178,6,鄧志偉,1B,LION
178,6,黃恩賜,|(PR)|(3B),LION
178,7,周廣勝,2B,LION
178,8,高志綱,C,LION
178,9,朱元勤,LF,LION
180,1,劉芙豪,RF,LION
180,2,羅國龍,CF,LION
180,3,潘武雄,DH,LION
180,4,高國慶,3B,LION
180,5,陳鏞基,SS,LION
180,6,鄧志偉,1B,LION
180,7,郭岱琦,LF,LION
180,8,高志綱,C,LION
180,9,周廣勝,2B,LION
181,1,劉芙豪,RF,LION
181,2,朱元勤,CF,LION
181,2,羅國龍,|(PH),LION
181,3,潘武雄,DH,LION
181,4,鄧志偉,1B,LION
181,5,陳鏞基,SS,LION
181,6,郭岱琦,LF,LION
181,7,高國慶,3B,LION
181,8,高志綱,C,LION
181,9,周廣勝,2B,LION
183,1,劉芙豪,RF,LION
183,2,羅國龍,CF,LION
183,3,潘武雄,DH,LION
183,3,鄧志偉,|(PH),LION
183,4,高國慶,1B,LION
183,5,陳鏞基,SS,LION
183,6,郭俊佑,LF,LION
183,6,郭岱琦,|(LF),LION
183,7,周廣勝,2B,LION
183,7,李育儒,|(2B),LION
183,8,高志綱,C,LION
183,8,凃壯勳,|(C),LION
183,9,黃恩賜,3B,LION
183,9,劉育辰,|(3B),LION
185,1,唐肇廷,CF,LION
185,2,劉芙豪,RF,LION
185,3,潘武雄,LF,LION
185,3,郭俊佑,|(LF),LION
185,4,高國慶,1B,LION
185,5,陳鏞基,SS,LION
185,6,張泰山,DH,LION
185,7,周廣勝,2B,LION
185,8,凃壯勳,C,LION
185,9,劉育辰,3B,LION
187,1,唐肇廷,CF,LION
187,1,郭俊佑,|(PH)|(CF),LION
187,1,郭岱琦,|(PH)|(RF),LION
187,2,劉芙豪,RF(CF),LION
187,3,潘武雄,LF,LION
187,4,高國慶,1B(3B),LION
187,5,張泰山,DH,LION
187,6,劉育辰,3B,LION
187,6,鄧志偉,|(PH)|(1B),LION
187,7,周廣勝,2B,LION
187,8,高志綱,C,LION
187,9,黃恩賜,SS,LION
189,1,唐肇廷,CF,LION
189,2,劉芙豪,RF,LION
189,3,潘武雄,LF,LION
189,4,高國慶,1B,LION
189,4,鄧志偉,|(PH),LION
189,5,張泰山,DH,LION
189,5,郭岱琦,|(PH),LION
189,6,周廣勝,2B,LION
189,6,林志祥,|(2B),LION
189,7,黃恩賜,SS,LION
189,8,高志綱,C,LION
189,9,劉育辰,3B,LION
192,1,林志祥,2B,LION
192,2,羅國龍,CF,LION
192,3,劉芙豪,RF,LION
192,4,高國慶,1B,LION
192,5,陳鏞基,SS,LION
192,6,潘武雄,LF,LION
192,7,張泰山,DH,LION
192,8,凃壯勳,C,LION
192,9,劉育辰,3B,LION
192,9,黃恩賜,|(PH)|(3B),LION
194,1,林志祥,2B,LION
194,2,羅國龍,CF,LION
194,2,唐肇廷,|(PH)|(CF),LION
194,3,潘武雄,DH,LION
194,4,鄧志偉,1B,LION
194,5,陳鏞基,SS,LION
194,6,劉芙豪,RF,LION
194,7,郭岱琦,LF,LION
194,8,高志綱,C,LION
194,8,凃壯勳,|(C),LION
194,9,黃恩賜,3B,LION
196,1,林志祥,2B,LION
196,2,劉芙豪,RF,LION
196,3,潘武雄,LF,LION
196,4,鄧志偉,1B,LION
196,4,黃恩賜,|(SS),LION
196,5,陳鏞基,SS(3B),LION
196,6,張泰山,DH,LION
196,6,羅國龍,|(PR),LION
196,7,高國慶,3B(1B),LION
196,8,高志綱,C,LION
196,9,唐肇廷,CF,LION
198,1,林志祥,2B,LION
198,2,劉芙豪,RF,LION
198,3,潘武雄,LF,LION
198,4,鄧志偉,1B,LION
198,4,黃恩賜,|(PR)|(3B),LION
198,5,陳鏞基,SS,LION
198,6,郭岱琦,DH,LION
198,6,張泰山,|(PH),LION
198,7,高國慶,3B(1B),LION
198,8,高志綱,C,LION
198,9,唐肇廷,CF,LION
200,1,林志祥,2B,LION
200,1,周廣勝,|(2B),LION
200,2,羅國龍,CF,LION
200,3,劉芙豪,RF,LION
200,4,鄧志偉,1B,LION
200,4,唐肇廷,|(PR),LION
200,4,高國慶,|(1B),LION
200,5,陳鏞基,SS,LION
200,6,張泰山,DH,LION
200,7,潘武雄,LF,LION
200,8,凃壯勳,C,LION
200,9,黃恩賜,3B,LION
201,1,唐肇廷,CF,LION
201,1,羅國龍,|(PH)|(CF),LION
201,2,劉芙豪,RF,LION
201,3,潘武雄,LF,LION
201,4,鄧志偉,1B,LION
201,4,高國慶,|(1B),LION
201,5,陳鏞基,SS,LION
201,6,張泰山,DH,LION
201,6,郭岱琦,|(PR),LION
201,7,周廣勝,2B,LION
201,7,林志祥,|(PH)|(2B),LION
201,8,高志綱,C,LION
201,9,黃恩賜,3B,LION
203,1,林志祥,2B,LION
203,2,劉芙豪,RF(CF),LION
203,3,潘武雄,LF,LION
203,4,鄧志偉,1B,LION
203,5,陳鏞基,SS,LION
203,6,張泰山,DH,LION
203,7,高國慶,3B,LION
203,8,高志綱,C,LION
203,9,唐肇廷,CF,LION
203,9,郭岱琦,|(PH)|(RF),LION
205,1,林志祥,2B,LION
205,2,劉芙豪,RF,LION
205,3,潘武雄,DH,LION
205,4,鄧志偉,1B,LION
205,4,高國慶,|(1B),LION
205,5,陳鏞基,3B,LION
205,6,郭岱琦,LF,LION
205,7,黃恩賜,SS,LION
205,8,凃壯勳,C,LION
205,8,高志綱,|(PH)|(C),LION
205,9,唐肇廷,CF,LION
207,1,林志祥,2B,LION
207,2,劉芙豪,CF(RF),LION
207,2,唐肇廷,|(RF),LION
207,3,潘武雄,LF,LION
207,4,張泰山,DH,LION
207,5,陳鏞基,SS,LION
207,6,郭岱琦,RF,LION
207,6,羅國龍,|(CF),LION
207,7,高國慶,1B,LION
207,8,高志綱,C,LION
207,9,黃恩賜,3B,LION
209,1,林志祥,2B,LION
209,2,劉芙豪,CF(RF),LION
209,3,潘武雄,LF,LION
209,3,羅國龍,|(CF)(LF),LION
209,4,張泰山,DH,LION
209,4,鄧志偉,|(PR),LION
209,5,陳鏞基,SS,LION
209,6,郭岱琦,RF(LF),LION
209,6,唐肇廷,|(CF),LION
209,7,高國慶,1B,LION
209,8,高志綱,C,LION
209,9,黃恩賜,3B,LION
211,1,林志祥,2B,LION
211,2,唐肇廷,CF,LION
211,3,劉芙豪,RF,LION
211,4,張泰山,DH,LION
211,5,陳鏞基,SS,LION
211,5,鄧志偉,|(PR)|(1B),LION
211,6,郭岱琦,LF,LION
211,6,羅國龍,|(LF),LION
211,7,高國慶,1B(3B),LION
211,8,高志綱,C,LION
211,9,黃恩賜,3B(SS),LION
213,1,林志祥,2B,LION
213,1,周廣勝,|(PH)|(2B),LION
213,2,唐肇廷,CF,LION
213,3,劉芙豪,RF,LION
213,4,張泰山,DH,LION
213,5,陳鏞基,SS,LION
213,6,鄧志偉,1B,LION
213,7,郭岱琦,LF,LION
213,7,羅國龍,|(LF),LION
213,8,高志綱,C,LION
213,9,黃恩賜,3B,LION
215,1,林志祥,2B,LION
215,2,羅國龍,LF,LION
215,3,唐肇廷,CF,LION
215,4,張泰山,DH,LION
215,5,陳鏞基,SS,LION
215,6,鄧志偉,1B,LION
215,7,劉芙豪,RF,LION
215,8,凃壯勳,C,LION
215,9,黃恩賜,3B,LION
217,1,林志祥,2B,LION
217,2,唐肇廷,CF,LION
217,3,劉芙豪,RF,LION
217,4,張泰山,DH,LION
217,5,陳鏞基,SS,LION
217,6,鄧志偉,1B,LION
217,7,高國慶,3B,LION
217,8,高志綱,C,LION
217,9,羅國龍,LF,LION
217,9,郭俊佑,|(PH)|(LF),LION
219,1,林志祥,2B,LION
219,2,唐肇廷,CF,LION
219,3,劉芙豪,RF,LION
219,4,張泰山,DH,LION
219,5,陳鏞基,SS,LION
219,6,鄧志偉,1B,LION
219,6,羅國龍,|(PR),LION
219,7,高國慶,3B,LION
219,7,黃恩賜,|(PH)|(3B),LION
219,8,高志綱,C,LION
219,9,郭俊佑,LF,LION
219,9,郭岱琦,|(PH)|(LF),LION
222,1,林志祥,2B,LION
222,2,唐肇廷,CF,LION
222,3,劉芙豪,RF,LION
222,4,張泰山,DH,LION
222,5,陳鏞基,3B,LION
222,5,高國慶,|(3B),LION
222,6,鄧志偉,1B,LION
222,7,郭俊佑,LF,LION
222,7,羅國龍,|(PR)|(LF),LION
222,8,高志綱,C,LION
222,9,黃恩賜,SS,LION
224,1,林志祥,2B,LION
224,2,唐肇廷,CF,LION
224,2,羅國龍,|(PH),LION
224,3,劉芙豪,RF,LION
224,4,鄧志偉,1B,LION
224,4,張泰山,|(PH),LION
224,5,高國慶,3B,LION
224,6,郭岱琦,DH,LION
224,7,郭俊佑,LF,LION
224,8,凃壯勳,C,LION
224,8,高志綱,|(PH)|(C),LION
224,9,黃恩賜,SS,LION
225,1,林志祥,2B,LION
225,2,劉芙豪,RF,LION
225,3,郭岱琦,LF,LION
225,4,張泰山,DH,LION
225,5,鄧志偉,1B,LION
225,6,高國慶,3B,LION
225,7,唐肇廷,CF,LION
225,8,高志綱,C,LION
225,9,黃恩賜,SS,LION
227,1,林志祥,2B,LION
227,2,羅國龍,CF(LF),LION
227,3,劉芙豪,RF,LION
227,4,張泰山,DH,LION
227,5,鄧志偉,1B,LION
227,6,高國慶,3B,LION
227,6,郭岱琦,|(PH),LION
227,6,劉育辰,|(3B),LION
227,7,郭俊佑,LF,LION
227,7,唐肇廷,|(PR)|(CF),LION
227,8,高志綱,C,LION
227,9,黃恩賜,SS,LION
229,1,林志祥,2B,LION
229,2,黃恩賜,SS,LION
229,3,唐肇廷,CF,LION
229,4,張泰山,DH,LION
229,4,郭岱琦,|(PR),LION
229,5,鄧志偉,1B,LION
229,6,郭俊佑,LF,LION
229,7,劉育辰,3B,LION
229,8,凃壯勳,C,LION
229,9,羅國龍,RF,LION
232,1,林志祥,2B,LION
232,2,黃恩賜,SS,LION
232,3,劉芙豪,RF,LION
232,4,張泰山,DH,LION
232,5,鄧志偉,1B,LION
232,5,高國慶,|(PH),LION
232,6,劉育辰,3B,LION
232,6,楊家維,|(3B),LION
232,7,郭俊佑,LF,LION
232,8,高志綱,C,LION
232,9,羅國龍,CF,LION
232,9,唐肇廷,|(PH)|(CF),LION
234,1,林志祥,2B,LION
234,1,周廣勝,|(2B),LION
234,2,唐肇廷,CF,LION
234,3,劉芙豪,RF,LION
234,4,張泰山,DH,LION
234,5,鄧志偉,1B,LION
234,6,郭俊佑,LF,LION
234,6,郭岱琦,|(PH),LION
234,7,高國慶,3B,LION
234,7,羅國龍,|(PR),LION
234,8,高志綱,C,LION
234,9,黃恩賜,SS,LION
235,1,唐肇廷,CF,LION
235,2,劉芙豪,RF,LION
235,3,郭岱琦,LF,LION
235,3,羅國龍,|(LF),LION
235,4,張泰山,DH,LION
235,4,郭俊佑,|(PR),LION
235,5,鄧志偉,1B,LION
235,6,黃恩賜,SS,LION
235,7,劉育辰,3B,LION
235,8,凃壯勳,C,LION
235,9,周廣勝,2B,LION
237,1,羅國龍,CF,LION
237,1,鄧志偉,|(PH),LION
237,1,唐肇廷,|(PR)|(CF),LION
237,2,黃恩賜,SS,LION
237,3,劉芙豪,RF,LION
237,4,張泰山,DH,LION
237,4,郭岱琦,|(PR),LION
237,5,劉育辰,3B,LION
237,6,高國慶,1B,LION
237,7,郭俊佑,LF,LION
237,8,高志綱,C,LION
237,9,周廣勝,2B,LION
239,1,唐肇廷,CF,LION
239,2,黃恩賜,SS,LION
239,2,林志祥,|(PH)|(2B),LION
239,3,劉芙豪,RF,LION
239,4,張泰山,DH,LION
239,5,郭岱琦,LF,LION
239,5,郭俊佑,|(LF),LION
239,6,劉育辰,3B(SS),LION
239,7,高國慶,1B,LION
239,8,高志綱,C,LION
239,8,凃壯勳,|(PR),LION
239,9,周廣勝,2B(3B),LION
